centre,par,sc,dom,ref,d,t,s,n,v
egrr,z1000hpa,sd,tropics,ob,--,--,144,169,12.43768890645712
egrr,z1000hpa,sd,shem,ob,--,--,0,169,6.844477287392224
egrr,z1000hpa,sd,shem,ob,--,--,6,169,7.88190573874658
egrr,z1000hpa,sd,shem,ob,--,--,12,169,7.817768742850302
egrr,z1000hpa,sd,shem,ob,--,--,18,169,8.713650341336395
egrr,z1000hpa,sd,shem,ob,--,--,24,169,8.79037686752765
egrr,z1000hpa,sd,shem,ob,--,--,30,169,9.537835116528022
egrr,z1000hpa,sd,shem,ob,--,--,36,169,9.611421166119507
egrr,z1000hpa,sd,shem,ob,--,--,42,169,10.421170780156926
egrr,z1000hpa,sd,shem,ob,--,--,48,169,10.521206269594481
egrr,z1000hpa,sd,shem,ob,--,--,60,169,11.721779465666438
egrr,z1000hpa,sd,shem,ob,--,--,72,169,12.879331019589003
egrr,z1000hpa,sd,shem,ob,--,--,84,169,14.324534144647906
egrr,z1000hpa,sd,shem,ob,--,--,96,169,15.71759077796725
egrr,z1000hpa,sd,shem,ob,--,--,108,169,17.9839906300487
egrr,z1000hpa,sd,shem,ob,--,--,120,169,19.869778870415004
egrr,z1000hpa,sd,shem,ob,--,--,132,169,22.721826843810423
egrr,z1000hpa,sd,shem,ob,--,--,144,169,25.485132657719443
egrr,z925hpa,me,nhem,ob,--,--,0,169,-0.03678143757396446
egrr,z925hpa,me,nhem,ob,--,--,6,169,0.0076560420118343435
egrr,z925hpa,me,nhem,ob,--,--,12,169,0.01880664650887569
egrr,z925hpa,me,nhem,ob,--,--,18,169,0.09163637372781065
egrr,z925hpa,me,nhem,ob,--,--,24,169,0.01031630887573967
egrr,z925hpa,me,nhem,ob,--,--,30,169,0.10548570059171593
egrr,z925hpa,me,nhem,ob,--,--,36,169,0.22361353171597637
egrr,z925hpa,me,nhem,ob,--,--,42,169,0.3070348579881657
egrr,z925hpa,me,nhem,ob,--,--,48,169,0.2733879911242603
egrr,z925hpa,me,nhem,ob,--,--,60,169,0.5305646100591715
egrr,z925hpa,me,nhem,ob,--,--,72,169,0.7687056562130178
egrr,z925hpa,me,nhem,ob,--,--,84,169,1.0256003349112428
egrr,z925hpa,me,nhem,ob,--,--,96,169,1.270371163846154
egrr,z925hpa,me,nhem,ob,--,--,108,169,1.3522151093491124
egrr,z925hpa,me,nhem,ob,--,--,120,169,1.4283187445562127
egrr,z925hpa,me,nhem,ob,--,--,132,169,1.4973541076923078
egrr,z925hpa,me,nhem,ob,--,--,144,169,1.5204818388579877
egrr,z925hpa,me,tropics,ob,--,--,0,169,-1.5078151893491123
egrr,z925hpa,me,tropics,ob,--,--,6,169,-0.7276999112426036
egrr,z925hpa,me,tropics,ob,--,--,12,169,-1.587502324260355
egrr,z925hpa,me,tropics,ob,--,--,18,169,-1.466860515029586
egrr,z925hpa,me,tropics,ob,--,--,24,169,-1.705907072662722
egrr,z925hpa,me,tropics,ob,--,--,30,169,-1.5695578792899407
egrr,z925hpa,me,tropics,ob,--,--,36,169,-1.9526699834319527
egrr,z925hpa,me,tropics,ob,--,--,42,169,-1.406335120710059
egrr,z925hpa,me,tropics,ob,--,--,48,169,-1.8382353201183432
egrr,z925hpa,me,tropics,ob,--,--,60,169,-2.120157922366864
egrr,z925hpa,me,tropics,ob,--,--,72,169,-2.3316016449112427
egrr,z925hpa,me,tropics,ob,--,--,84,169,-2.761579526627219
egrr,z925hpa,me,tropics,ob,--,--,96,169,-2.8318321301775145
egrr,z925hpa,me,tropics,ob,--,--,108,169,-3.3109659875739648
egrr,z925hpa,me,tropics,ob,--,--,120,169,-3.4892640680473375
egrr,z925hpa,me,tropics,ob,--,--,132,169,-3.381571331360947
egrr,z925hpa,me,tropics,ob,--,--,144,169,-3.3443011443786985
egrr,z925hpa,me,shem,ob,--,--,0,169,-0.3787008508224852
egrr,z925hpa,me,shem,ob,--,--,6,169,0.8047176449704143
