centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,me,shem,ob,--,--,72,169,0.3592301865680474
egrr,z925hpa,me,shem,ob,--,--,84,169,0.3691531289940828
egrr,z925hpa,me,shem,ob,--,--,96,169,0.09884782781065085
egrr,z925hpa,me,shem,ob,--,--,108,169,0.1408644084023668
egrr,z925hpa,me,shem,ob,--,--,120,169,0.12098641538461538
egrr,z925hpa,me,shem,ob,--,--,132,169,0.5801137053254438
egrr,z925hpa,me,shem,ob,--,--,144,169,0.4192279130177514
egrr,z925hpa,mae,nhem,ob,--,--,0,169,5.135779763313609
egrr,z925hpa,mae,nhem,ob,--,--,6,169,5.544387810650887
egrr,z925hpa,mae,nhem,ob,--,--,12,169,5.752828579881657
egrr,z925hpa,mae,nhem,ob,--,--,18,169,6.192967278106509
egrr,z925hpa,mae,nhem,ob,--,--,24,169,6.404940946745562
egrr,z925hpa,mae,nhem,ob,--,--,30,169,6.9621813609467464
egrr,z925hpa,mae,nhem,ob,--,--,36,169,7.350926923076923
egrr,z925hpa,mae,nhem,ob,--,--,42,169,8.019909881656806
egrr,z925hpa,mae,nhem,ob,--,--,48,169,8.509487100591716
egrr,z925hpa,mae,nhem,ob,--,--,60,169,9.80350147928994
egrr,z925hpa,mae,nhem,ob,--,--,72,169,11.494631124260353
egrr,z925hpa,mae,nhem,ob,--,--,84,169,13.564569585798816
egrr,z925hpa,mae,nhem,ob,--,--,96,169,16.117821301775148
egrr,z925hpa,mae,nhem,ob,--,--,108,169,19.255308875739644
egrr,z925hpa,mae,nhem,ob,--,--,120,169,22.557721893491124
egrr,z925hpa,mae,nhem,ob,--,--,132,169,25.96869881656805
egrr,z925hpa,mae,nhem,ob,--,--,144,169,29.626376331360948
egrr,z925hpa,mae,tropics,ob,--,--,0,169,6.5188555621301765
egrr,z925hpa,mae,tropics,ob,--,--,6,169,7.613433609467456
egrr,z925hpa,mae,tropics,ob,--,--,12,169,7.3185719526627215
