centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,me,shem,era5,--,--,174,168,0.11323
edzw,mslp,mae,shem,era5,--,--,174,168,5.67929
edzw,mslp,sd,shem,era5,--,--,174,168,8.28101
edzw,mslp,rmse,shem,era5,--,--,174,168,8.28869
edzw,mslp,me,shem,era5,--,--,180,167,0.0711053
edzw,mslp,mae,shem,era5,--,--,180,167,5.88902
edzw,mslp,sd,shem,era5,--,--,180,167,8.55152
edzw,mslp,rmse,shem,era5,--,--,180,167,8.55943
edzw,mslp,me,shem,era5,--,--,186,167,0.127445
edzw,mslp,mae,shem,era5,--,--,186,167,6.09385
edzw,mslp,sd,shem,era5,--,--,186,167,8.82116
edzw,mslp,rmse,shem,era5,--,--,186,167,8.82999
edzw,mslp,me,shem,era5,--,--,192,166,0.0903999
edzw,mslp,mae,shem,era5,--,--,192,166,6.30857
edzw,mslp,sd,shem,era5,--,--,192,166,9.09686
edzw,mslp,rmse,shem,era5,--,--,192,166,9.10606
edzw,mslp,me,shem,era5,--,--,198,166,0.154775
edzw,mslp,mae,shem,era5,--,--,198,166,6.50827
edzw,mslp,sd,shem,era5,--,--,198,166,9.36563
edzw,mslp,rmse,shem,era5,--,--,198,166,9.37642
edzw,mslp,me,shem,era5,--,--,204,165,0.128957
edzw,mslp,mae,shem,era5,--,--,204,165,6.70333
edzw,mslp,sd,shem,era5,--,--,204,165,9.60797
edzw,mslp,rmse,shem,era5,--,--,204,165,9.61906
edzw,mslp,me,shem,era5,--,--,210,165,0.183689
edzw,mslp,mae,shem,era5,--,--,210,165,6.88465
edzw,mslp,sd,shem,era5,--,--,210,165,9.84423
edzw,mslp,rmse,shem,era5,--,--,210,165,9.85636
edzw,mslp,me,shem,era5,--,--,216,164,0.173478
edzw,mslp,mae,shem,era5,--,--,216,164,7.0639
edzw,mslp,sd,shem,era5,--,--,216,164,10.0571
edzw,mslp,rmse,shem,era5,--,--,216,164,10.0702
edzw,mslp,me,shem,era5,--,--,222,164,0.216631
edzw,mslp,mae,shem,era5,--,--,222,164,7.22226
edzw,mslp,sd,shem,era5,--,--,222,164,10.2569
edzw,mslp,rmse,shem,era5,--,--,222,164,10.2712
edzw,mslp,me,shem,era5,--,--,228,163,0.21165
edzw,mslp,mae,shem,era5,--,--,228,163,7.38478
edzw,mslp,sd,shem,era5,--,--,228,163,10.456
edzw,mslp,rmse,shem,era5,--,--,228,163,10.4707
edzw,mslp,me,shem,era5,--,--,234,163,0.261991
edzw,mslp,mae,shem,era5,--,--,234,163,7.52666
edzw,mslp,sd,shem,era5,--,--,234,163,10.6428
edzw,mslp,rmse,shem,era5,--,--,234,163,10.6587
edzw,mslp,me,shem,era5,--,--,240,162,0.249627
edzw,mslp,mae,shem,era5,--,--,240,162,7.6595
edzw,mslp,sd,shem,era5,--,--,240,162,10.8037
edzw,mslp,rmse,shem,era5,--,--,240,162,10.8199
edzw,mslp,me,tropics,era5,--,--,0,182,-0.138384
edzw,mslp,mae,tropics,era5,--,--,0,182,0.36369
edzw,mslp,sd,tropics,era5,--,--,0,182,0.466749
edzw,mslp,rmse,tropics,era5,--,--,0,182,0.489021
edzw,mslp,me,tropics,era5,--,--,6,182,-0.128582
