centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,sd,shem,era5,--,--,144,170,6.8809
edzw,mslp,rmse,shem,era5,--,--,144,170,6.88487
edzw,mslp,me,shem,era5,--,--,150,170,0.114918
edzw,mslp,mae,shem,era5,--,--,150,170,4.85
edzw,mslp,sd,shem,era5,--,--,150,170,7.21093
edzw,mslp,rmse,shem,era5,--,--,150,170,7.21604
edzw,mslp,me,shem,era5,--,--,156,169,0.0703738
edzw,mslp,mae,shem,era5,--,--,156,169,5.09322
edzw,mslp,sd,shem,era5,--,--,156,169,7.52612
edzw,mslp,rmse,shem,era5,--,--,156,169,7.53126
edzw,mslp,me,shem,era5,--,--,162,169,0.140749
edzw,mslp,mae,shem,era5,--,--,162,169,5.31143
edzw,mslp,sd,shem,era5,--,--,162,169,7.82395
edzw,mslp,rmse,shem,era5,--,--,162,169,7.83048
edzw,mslp,me,shem,era5,--,--,168,168,0.0689004
edzw,mslp,mae,shem,era5,--,--,168,168,5.52534
edzw,mslp,sd,shem,era5,--,--,168,168,8.10195
edzw,mslp,rmse,shem,era5,--,--,168,168,8.10834
edzw,mslp,me,shem,era5,--,--,174,168,0.143993
edzw,mslp,mae,shem,era5,--,--,174,168,5.71589
edzw,mslp,sd,shem,era5,--,--,174,168,8.36107
edzw,mslp,rmse,shem,era5,--,--,174,168,8.36926
edzw,mslp,me,shem,era5,--,--,180,167,0.0982538
edzw,mslp,mae,shem,era5,--,--,180,167,5.92373
edzw,mslp,sd,shem,era5,--,--,180,167,8.62209
edzw,mslp,rmse,shem,era5,--,--,180,167,8.63048
edzw,mslp,me,shem,era5,--,--,186,167,0.155335
edzw,mslp,mae,shem,era5,--,--,186,167,6.12851
edzw,mslp,sd,shem,era5,--,--,186,167,8.88794
edzw,mslp,rmse,shem,era5,--,--,186,167,8.8974
edzw,mslp,me,shem,era5,--,--,192,166,0.11887
edzw,mslp,mae,shem,era5,--,--,192,166,6.33876
edzw,mslp,sd,shem,era5,--,--,192,166,9.15286
edzw,mslp,rmse,shem,era5,--,--,192,166,9.1631
edzw,mslp,me,shem,era5,--,--,198,166,0.190418
edzw,mslp,mae,shem,era5,--,--,198,166,6.52939
edzw,mslp,sd,shem,era5,--,--,198,166,9.39893
edzw,mslp,rmse,shem,era5,--,--,198,166,9.41092
edzw,mslp,me,shem,era5,--,--,204,165,0.149643
edzw,mslp,mae,shem,era5,--,--,204,165,6.7267
edzw,mslp,sd,shem,era5,--,--,204,165,9.6372
edzw,mslp,rmse,shem,era5,--,--,204,165,9.64891
edzw,mslp,me,shem,era5,--,--,210,165,0.211359
edzw,mslp,mae,shem,era5,--,--,210,165,6.91185
edzw,mslp,sd,shem,era5,--,--,210,165,9.8711
edzw,mslp,rmse,shem,era5,--,--,210,165,9.88411
